Time,Force,Force_Derivative,Angle,Angle_Derivative,Gait_Progress,Phase
168.0013029575348,1.0,0.0,-2.870906390034765,0.39669742637866867,10.093457943925232,stance_phase
168.01100492477417,1.0,0.0,-2.476301698828929,0.4186400400205079,10.654205607476635,stance_phase
168.02460312843323,1.0,-0.00042085187803153623,-2.0336263099937493,0.22748820265442804,11.214953271028037,stance_phase
168.03309082984924,0.9991582962439369,-0.0017836008737135423,-2.0213252935200727,0.08913213917068907,11.775700934579438,stance_phase
168.043705701828,0.9964327982525729,-0.0017838734371419807,-1.8553620316523711,0.3191993534826414,12.33644859813084,stance_phase
168.05495977401733,0.995590549369653,-0.003197328918648268,-1.38292658655479,0.3383918501351191,12.897196261682241,stance_phase
168.06362128257751,0.9900381404152764,-0.0046108786929939805,-1.178578331382133,0.2316111848993752,13.457943925233643,stance_phase
168.07419896125793,0.986368791983665,-0.007438459375259221,-0.9197042167560395,0.2884011980110562,14.018691588785046,stance_phase
168.08288598060608,0.9751612216647579,-0.0083818591714665,-0.6017759353600206,0.3222862118620712,14.579439252336448,stance_phase
168.09326219558716,0.969605073640732,-0.0027295889098207238,-0.2751317930318972,0.2610133220841968,15.140186915887849,stance_phase
168.1042242050171,0.9697020438451165,-0.0055578297498127816,-0.07974929119162702,0.39230511716937155,15.70093457943925,stance_phase
168.11575484275818,0.9584894141411064,-0.008857351620170262,0.5094784413068459,0.5750422572817542,16.261682242990652,stance_phase
168.12571167945862,0.951987340604776,-0.009802024563512035,1.0703352233718813,0.5932605895043581,16.822429906542055,stance_phase
168.13842678070068,0.9388853650140824,-0.014988791208166985,1.6959996203155623,0.5146861875311545,17.383177570093455,stance_phase
168.14573740959167,0.922009758188442,-0.009805965137077766,2.09970759843419,0.48216648744329305,17.94392523364486,stance_phase
168.1555495262146,0.9192734347399268,-0.00462247940386773,2.6603325952021484,0.34508803580341074,18.50467289719626,stance_phase
168.1686887741089,0.9127647993807065,-0.006980807457960758,2.7898836700410117,0.15354650373851197,19.06542056074766,stance_phase
168.17892408370972,0.9053118198240053,-0.006982165764733039,2.9674256026791723,0.19020269530502687,19.626168224299064,stance_phase
168.18842697143555,0.8988004678512405,-0.008398451261694473,3.1702890606510654,0.20607562813708702,20.186915887850464,stance_phase
168.19704341888428,0.8885149173006164,-0.008871609535168634,3.3795768589533464,0.24123359553452395,20.747663551401867,stance_phase
168.2078731060028,0.8810572487809032,-0.008401829257842997,3.6527562517201133,0.2942887242411858,21.30841121495327,stance_phase
